% Model,Varennes_GD.mph
% Version,COMSOL 5.2.1.262
% Date,"Nov 18 2020, 08:56"
% Table,Tcalc - 
% Time (d),"Température (degC), EWT","Température (degC), LWT","Charge hydraulique (m), Charge hydraulique au puits"
0.08857293714251059,13.623195438568075,16.487825622888465,213.1556781405383
0.08996182603139947,13.656182842479097,16.517507298525004,213.156651000913
0.09135071492028837,13.689350273772561,16.568068975040376,213.15768817586064
0.09273960380917726,13.722096683541452,16.601799696794046,213.15871596987355
0.09412849269806614,13.75451564648364,16.63690760035621,213.15973551362072
0.09551738158695504,13.786651772122468,16.673982977085643,213.16075475574834
0.09690627047584392,13.81833831090296,16.704382881600566,213.16175068020965
0.0982951593647328,13.849748884784333,16.740075905427375,213.16274758769077
0.0996840482536217,13.880825289741608,16.77439110013478,213.16374215669865
0.10107293714251059,13.911712924629455,16.81417501557314,213.16475469940502
0.10246182603139947,13.941956220643135,16.8368745335668,213.16571846488202
0.10385071492028837,13.971668340038548,16.85844145662196,213.16663827026912
0.10523960380917725,14.001418974011756,16.90112606121147,213.16760527998966
0.10662849269806614,14.030833173988128,16.93067762555461,213.1685642572445
0.10801738158695504,14.060058276947927,16.96569036069684,213.16953235161571
0.10940627047584392,14.088522756139128,16.97648517848171,213.17041722144023
0.11079515936473282,14.11689311232982,17.006934197216367,213.17130887194185
0.1121840482536217,14.145201059176088,17.039829129588497,213.17222132048622
0.11357293714251059,14.173131328613067,17.061133374405927,213.17310567652757
0.11496182603139948,14.200996119334206,17.092167498305628,213.1740009285547
0.11635071492028837,14.228331369450586,17.10484864883955,213.1748369580829
0.11773960380917725,14.25601331734822,17.150079002031475,213.17574664036232
0.11912849269806615,14.283200504686704,17.16440126045393,213.1766015924135
0.12051738158695503,14.310288776186155,17.193333453201205,213.17746146888686
0.12190627047584392,14.337285472254393,17.222250941238713,213.17832804580806
0.12329515936473281,14.364265239741314,17.25520276622632,213.17921405576428
0.1246840482536217,14.39107275212399,17.28365631161904,213.180096580406
0.12607293714251058,14.417584370975305,17.306862589274658,213.18095399585405
0.12746182603139947,14.44398538070567,17.336163850147216,213.1818146378053
0.12885071492028838,14.469867041053078,17.349043272332153,213.18261736057474
0.13023960380917726,14.495436407581622,17.366506200881247,213.18339181597662
0.13162849269806615,14.52075772155547,17.386057465343697,213.18415622519728
0.13301738158695503,14.545991378275517,17.412776488796283,213.18494149305963
0.13440627047584391,14.570959083579282,17.434091836438768,213.18572142494318
0.1357951593647328,14.595421093141397,17.44537681954546,213.1864550761703
0.1371840482536217,14.619875961066043,17.474909009511407,213.1872210502806
0.1385729371425106,14.643907072189336,17.48870632331017,213.18795446004884
0.13996182603139948,14.667719623851838,17.508617749090035,213.188681993028
0.14135071492028836,14.691157721668219,17.522812104285492,213.18938392811148
0.14273960380917725,14.71477531677641,17.55746361486939,213.1901438138915
0.14412849269806616,14.738301518421395,17.58690161233551,213.19092937540373
0.14551738158695504,14.761517634965799,17.606934649826997,213.19169241733218
0.14690627047584393,14.784369036747137,17.62267422205707,213.19241785983186
0.1482951593647328,14.80731987318245,17.654635995018623,213.19317843366645
0.1496840482536217,14.830013775632494,17.674741392370947,213.19392378339802
0.15107293714251058,14.852537880864816,17.697960234769937,213.19466619577602
0.1524618260313995,14.87505288678841,17.727393070632672,213.1954309955889
0.15385071492028837,14.897671790051845,17.764407513281924,213.1962428130339
0.15523960380917726,14.919949239269215,17.782412934780268,213.19702835555685
0.15662849269806614,14.941787382176415,17.793332429077566,213.1977562304917
0.15801738158695502,14.963275050895163,17.814250206619306,213.19845573764073
0.15940627047584394,14.98471350391577,17.833299107172877,213.1991454266352
0.16079515936473282,15.006058913862546,17.860939752551587,213.19986791490473
0.1621840482536217,15.027117957446706,17.87985911505467,213.20058257332667
0.1635729371425106,15.048098001861263,17.907853866248786,213.20132092869744
0.16496182603139947,15.068757992970177,17.930558466657544,213.20205672092658
0.16635071492028836,15.089127417768054,17.94784474531599,213.20276714120453
0.16773960380917727,15.109635697887256,17.977047347808934,213.2035048433219
0.16912849269806615,15.129964899978006,17.998468452370673,213.20423499578555
0.17051738158695504,15.150604144860552,18.037566980361646,213.2050276626076
0.17190627047584392,15.17092936713965,18.0558589453384,213.2057863473214
0.1732951593647328,15.190989872995715,18.071938705573018,213.20650512383997
0.1746840482536217,15.210842840908526,18.086752390777008,213.20719114259555
0.1760729371425106,15.23061729627591,18.104595782644935,213.20786782656666
0.17746182603139948,15.250648197754685,18.13637216501445,213.2085955288889
0.17885071492028837,15.270480359722853,18.15373763972127,213.20930637657293
0.18023960380917725,15.290171922177194,18.172282968485774,213.21000273549552
0.18162849269806614,15.30965204561221,18.186332680495013,213.21067067345646
0.18301738158695505,15.329168107400449,18.208517060812596,213.21135022196574
0.18440627047584393,15.348304305511363,18.21655950318933,213.2119842842513
0.18579515936473281,15.367661452853383,18.24428109159362,213.21265979578604
0.1871840482536217,15.386942042616113,18.266473128822327,213.21334815068766
0.18857293714251058,15.406311207439558,18.294264075621527,213.2140648088977
0.18996182603139947,15.42552215016616,18.31432391254407,213.21477054749548
0.19135071492028838,15.444600304770915,18.333426060041234,213.2154606491143
0.19273960380917726,15.463939293742442,18.3672710204865,213.21619946859985
0.19412849269806615,15.48335279032591,18.398198032882817,213.21696629232605
0.19551738158695503,15.502506995166698,18.41510577318013,213.21769465732885
0.19690627047584391,15.521367554453718,18.42834681852713,213.21837511178254
0.1982951593647328,15.539625181886777,18.42434382821068,213.21895333319995
