% Model,Varennes_GD_gfunc.mph,,
% Version,COMSOL 5.2.1.262,,
% Date,"Apr 12 2020, 10:14",,
% Table,Tcalc - ,,
% Temps (d),"Température (degC), EWT","Température (degC), LWT","Charge hydraulique (m), Charge hydraulique au puits"
3.99643764,4.557741053,5.556765033,212.9940201
3.997132085,4.557912257,5.55693624,212.9940241
3.997826529,4.558083424,5.557107412,212.9940281
3.998520974,4.558254569,5.557278562,212.9940321
3.999215418,4.558425676,5.557449673,212.9940361
3.999909863,4.558596746,5.557620748,212.99404
4.000604307,4.558767798,5.557791805,212.994044
4.001298751,4.558938819,5.55796283,212.994048
4.001993196,4.559109808,5.558133824,212.994052
4.00268764,4.55928077,5.558304791,212.994056
4.003382085,4.559451705,5.55847573,212.9940599
4.004076529,4.559622601,5.558646631,212.9940639
4.004770974,4.559793474,5.558817508,212.9940679
4.005465418,4.559964314,5.558988353,212.9940719
4.006159863,4.560135119,5.559159162,212.9940758
4.006854307,4.560305901,5.559329949,212.9940798
4.007548751,4.560476652,5.559500704,212.9940838
4.008243196,4.560647375,5.559671433,212.9940878
4.00893764,4.560818061,5.559842123,212.9940917
4.009632085,4.560988716,5.560012782,212.9940957
4.010326529,4.561159343,5.560183414,212.9940997
4.011020974,4.561329944,5.56035402,212.9941037
4.011715418,4.561500506,5.560524586,212.9941076
4.012409863,4.561671043,5.560695128,212.9941116
4.013104307,4.561841547,5.560865636,212.9941156
4.013798751,4.562012017,5.561036111,212.9941196
4.014493196,4.562182475,5.561206574,212.9941235
4.01518764,4.562352892,5.561376995,212.9941275
4.015882085,4.562523276,5.561547383,212.9941315
4.016576529,4.562693629,5.561717741,212.9941354
4.017270974,4.562863954,5.561888071,212.9941394
4.017965418,4.563034247,5.562058368,212.9941434
4.018659863,4.563204519,5.562228645,212.9941473
4.019354307,4.563374754,5.562398885,212.9941513
4.020048751,4.563544958,5.562569093,212.9941553
4.020743196,4.563715129,5.562739269,212.9941592
4.02143764,4.563885278,5.562909422,212.9941632
4.022132085,4.564055398,5.563079547,212.9941672
4.022826529,4.564225489,5.563249642,212.9941711
4.023520974,4.564395547,5.563419705,212.9941751
4.024215418,4.564565575,5.563589737,212.994179
4.024909863,4.56473558,5.563759747,212.994183
4.025604307,4.564905546,5.563929717,212.994187
4.026298751,4.565075486,5.564099663,212.9941909
4.026993196,4.56524539,5.564269571,212.9941949
4.02768764,4.565415269,5.564439454,212.9941988
4.028382085,4.565585118,5.564609308,212.9942028
4.029076529,4.565754934,5.564779129,212.9942068
4.029770974,4.565924728,5.564948927,212.9942107
4.030465418,4.566094477,5.565118681,212.9942147
4.031159863,4.566264203,5.565288412,212.9942186
4.031854307,4.566433898,5.565458111,212.9942226
4.032548751,4.566603568,5.565627786,212.9942265
4.033243196,4.566773209,5.565797431,212.9942305
4.03393764,4.566942824,5.565967051,212.9942344
4.034632085,4.567112405,5.566136636,212.9942384
4.035326529,4.567281962,5.566306198,212.9942424
4.036020974,4.567451482,5.566475722,212.9942463
4.036715418,4.56762097,5.566645215,212.9942503
4.037409863,4.567790428,5.566814677,212.9942542
4.038104307,4.567959854,5.566984108,212.9942582
4.038798751,4.568129255,5.567153513,212.9942621
4.039493196,4.568298629,5.567322892,212.9942661
4.04018764,4.568467966,5.567492233,212.99427
4.040882085,4.568637274,5.567661546,212.994274
4.041576529,4.568806552,5.567830829,212.9942779
4.042270974,4.568975806,5.568000088,212.9942818
4.042965418,4.569145029,5.568169315,212.9942858
4.043659863,4.569314228,5.568338519,212.9942897
4.044354307,4.569483399,5.568507694,212.9942937
4.045048751,4.569652529,5.568676828,212.9942976
4.045743196,4.569821642,5.568845946,212.9943016
4.04643764,4.569990725,5.569015034,212.9943055
4.047132085,4.570159779,5.569184092,212.9943095
4.047826529,4.570328797,5.569353115,212.9943134
4.048520974,4.57049779,5.569522112,212.9943174
4.049215418,4.570666744,5.56969107,212.9943213
4.049909863,4.570835672,5.569860004,212.9943252
4.050604307,4.571004573,5.570028909,212.9943292
4.051298751,4.571173442,5.570197782,212.9943331
4.051993196,4.571342278,5.570366623,212.9943371
4.05268764,4.571511086,5.570535436,212.994341
4.053382085,4.571679863,5.570704217,212.9943449
4.054076529,4.571848614,5.570872973,212.9943489
4.054770974,4.572017345,5.571041708,212.9943528
4.055465418,4.572186036,5.571210404,212.9943568
4.056159863,4.5723547,5.571379073,212.9943607
4.056854307,4.572523329,5.571547706,212.9943646
4.057548751,4.57269193,5.571716312,212.9943686
4.058243196,4.572860507,5.571884893,212.9943725
4.05893764,4.573029052,5.572053443,212.9943764
4.059632085,4.573197563,5.572221959,212.9943804
4.060326529,4.573366055,5.572390455,212.9943843
4.061020974,4.573534511,5.572558916,212.9943882
4.061715418,4.573702942,5.572727351,212.9943922
4.062409863,4.573871337,5.57289575,212.9943961
4.063104307,4.574039712,5.57306413,212.9944
4.063798751,4.574208053,5.573232475,212.994404
4.064493196,4.574376362,5.573400789,212.9944079
4.06518764,4.574544646,5.573569078,212.9944118
4.065882085,4.574712898,5.573737335,212.9944157
4.066576529,4.57488112,5.573905561,212.9944197
4.067270974,4.575049308,5.574073754,212.9944236
4.067965418,4.575217471,5.574241921,212.9944275
4.068659863,4.57538561,5.574410064,212.9944314
4.069354307,4.575553712,5.574578172,212.9944354
4.070048751,4.575721792,5.574746256,212.9944393
4.070743196,4.575889841,5.574914309,212.9944432
4.07143764,4.576057854,5.575082327,212.9944471
4.072132085,4.576225847,5.575250325,212.9944511
4.072826529,4.576393807,5.575418289,212.994455
4.073520974,4.576561731,5.575586217,212.9944589
4.074215418,4.57672963,5.575754121,212.9944628
4.074909863,4.576897505,5.575922001,212.9944668
4.075604307,4.577065351,5.576089851,212.9944707
4.076298751,4.577233169,5.576257674,212.9944746
4.076993196,4.577400958,5.576425467,212.9944785
4.07768764,4.577568714,5.576593228,212.9944824
4.078382085,4.577736437,5.576760956,212.9944864
4.079076529,4.577904129,5.576928652,212.9944903
4.079770974,4.578071799,5.577096327,212.9944942
4.080465418,4.578239443,5.577263975,212.9944981
4.081159863,4.578407056,5.577431592,212.994502
4.081854307,4.578574638,5.577599179,212.9945059
4.082548751,4.57874219,5.577766736,212.9945099
4.083243196,4.578909716,5.577934266,212.9945138
4.08393764,4.579077211,5.578101766,212.9945177
4.084632085,4.57924468,5.57826924,212.9945216
4.085326529,4.579412107,5.578436671,212.9945255
4.086020974,4.579579511,5.578604079,212.9945294
4.086715418,4.579746894,5.578771467,212.9945333
4.087409863,4.579914249,5.578938827,212.9945373
4.088104307,4.580081571,5.579106153,212.9945412
4.088798751,4.580248862,5.579273448,212.9945451
4.089493196,4.580416127,5.579440718,212.994549
4.09018764,4.580583361,5.579607957,212.9945529
4.090882085,4.580750564,5.579775164,212.9945568
4.091576529,4.580917736,5.579942341,212.9945607
4.092270974,4.581084884,5.580109493,212.9945646
4.092965418,4.581251991,5.580276605,212.9945685
4.093659863,4.58141908,5.580443698,212.9945724
4.094354307,4.58158614,5.580610763,212.9945763
4.095048751,4.581753181,5.580777809,212.9945802
4.095743196,4.581920179,5.580944811,212.9945842
4.09643764,4.582087144,5.58111178,212.9945881
4.097132085,4.582254098,5.581278739,212.994592
4.097826529,4.582421016,5.581445661,212.9945959
4.098520974,4.582587906,5.581612556,212.9945998
4.099215418,4.582754762,5.581779416,212.9946037
4.099909863,4.582921599,5.581946258,212.9946076
4.100604307,4.583088398,5.582113062,212.9946115
4.101298751,4.58325517,5.582279839,212.9946154
4.101993196,4.583421911,5.582446584,212.9946193
4.10268764,4.583588622,5.5826133,212.9946232
4.103382085,4.583755311,5.582779993,212.9946271
4.104076529,4.58392196,5.582946646,212.994631
4.104770974,4.584088588,5.583113279,212.9946349
4.105465418,4.584255185,5.583279881,212.9946388
4.106159863,4.584421756,5.583446456,212.9946427
4.106854307,4.584588303,5.583613007,212.9946466
4.107548751,4.584754818,5.583779527,212.9946505
4.108243196,4.584921302,5.583946016,212.9946544
4.10893764,4.585087763,5.584112481,212.9946582
4.109632085,4.585254192,5.584278915,212.9946621
4.110326529,4.585420596,5.584445323,212.994666
4.111020974,4.58558697,5.584611702,212.9946699
4.111715418,4.58575331,5.584778046,212.9946738
4.112409863,4.585919617,5.584944358,212.9946777
4.113104307,4.586085901,5.585110646,212.9946816
4.113798751,4.586252154,5.585276904,212.9946855
4.114493196,4.586418378,5.585443132,212.9946894
4.11518764,4.586584577,5.585609336,212.9946933
4.115882085,4.586750753,5.585775516,212.9946972
4.116576529,4.586916894,5.585941662,212.9947011
4.117270974,4.587083003,5.586107775,212.9947049
4.117965418,4.587249082,5.586273859,212.9947088
4.118659863,4.58741514,5.586439922,212.9947127
4.119354307,4.587581169,5.586605955,212.9947166
4.120048751,4.58774717,5.586771961,212.9947205
4.120743196,4.587913147,5.586937942,212.9947244
4.12143764,4.588079095,5.587103894,212.9947283
4.122132085,4.58824501,5.587269814,212.9947321
4.122826529,4.588410892,5.587435701,212.994736
4.123520974,4.588576746,5.587601559,212.9947399
4.124215418,4.588742565,5.587767383,212.9947438
4.124909863,4.588908369,5.587933191,212.9947477
4.125604307,4.589074136,5.588098963,212.9947515
4.126298751,4.58923989,5.588264722,212.9947554
4.126993196,4.589405598,5.588430434,212.9947593
4.12768764,4.589571284,5.588596125,212.9947632
4.128382085,4.589736934,5.588761779,212.9947671
4.129076529,4.589902569,5.588927419,212.9947709
4.129770974,4.590068175,5.589093029,212.9947748
4.130465418,4.590233755,5.589258613,212.9947787
4.131159863,4.590399298,5.589424161,212.9947826
4.131854307,4.590564812,5.589589679,212.9947865
4.132548751,4.590730303,5.589755175,212.9947903
4.133243196,4.590895759,5.589920635,212.9947942
4.13393764,4.591061183,5.590086064,212.9947981
4.134632085,4.59122659,5.590251476,212.994802
4.135326529,4.591391964,5.590416854,212.9948058
4.136020974,4.59155731,5.590582205,212.9948097
4.136715418,4.591722631,5.59074753,212.9948136
4.137409863,4.591887918,5.590912821,212.9948174
4.138104307,4.592053174,5.591078082,212.9948213
4.138798751,4.5922184,5.591243312,212.9948252
4.139493196,4.592383608,5.591408525,212.9948291
4.14018764,4.592548784,5.591573705,212.9948329
4.140882085,4.592713928,5.591738854,212.9948368
4.141576529,4.592879054,5.591903984,212.9948407
4.142270974,4.593044149,5.592069085,212.9948445
4.142965418,4.59320922,5.592234159,212.9948484
4.143659863,4.593374256,5.5923992,212.9948523
4.144354307,4.593539262,5.592564211,212.9948561
4.145048751,4.593704243,5.592729196,212.99486
4.145743196,4.593869189,5.592894147,212.9948639
4.14643764,4.594034107,5.59305907,212.9948677
4.147132085,4.594199,5.593223967,212.9948716
4.147826529,4.594363868,5.593388839,212.9948755
4.148520974,4.594528706,5.593553682,212.9948793
4.149215418,4.594693518,5.593718498,212.9948832
4.149909863,4.594858298,5.593883283,212.9948871
4.150604307,4.595023048,5.594048038,212.9948909
4.151298751,4.595187775,5.594212769,212.9948948
4.151993196,4.595352475,5.594377473,212.9948986
4.15268764,4.595517145,5.594542147,212.9949025
4.153382085,4.595681785,5.594706793,212.9949064
4.154076529,4.595846405,5.594871417,212.9949102
4.154770974,4.596010985,5.595036001,212.9949141
4.155465418,4.596175543,5.595200563,212.9949179
4.156159863,4.596340074,5.5953651,212.9949218
4.156854307,4.596504581,5.595529611,212.9949256
4.157548751,4.596669052,5.595694086,212.9949295
4.158243196,4.596833499,5.595858538,212.9949334
4.15893764,4.596997918,5.596022961,212.9949372
4.159632085,4.597162303,5.59618735,212.9949411
4.160326529,4.597326667,5.596351719,212.9949449
4.161020974,4.597491002,5.596516059,212.9949488
4.161715418,4.597655306,5.596680368,212.9949526
4.162409863,4.597819585,5.596844651,212.9949565
4.163104307,4.597983835,5.597008905,212.9949603
4.163798751,4.59814806,5.597173135,212.9949642
4.164493196,4.598312253,5.597337332,212.994968
4.16518764,4.598476422,5.597501506,212.9949719
4.165882085,4.598640563,5.597665652,212.9949757
4.166576529,4.598804675,5.597829768,212.9949796
4.167270974,4.598968756,5.597993853,212.9949834
4.167965418,4.599132814,5.598157916,212.9949873
4.168659863,4.59929684,5.598321947,212.9949911
4.169354307,4.599460836,5.598485947,212.994995
4.170048751,4.599624804,5.59864992,212.9949988
4.170743196,4.599788744,5.598813864,212.9950027
4.17143764,4.599952656,5.59897778,212.9950065
4.172132085,4.600116544,5.599141673,212.9950103
4.172826529,4.600280406,5.599305539,212.9950142
4.173520974,4.600444242,5.59946938,212.995018
4.174215418,4.600608041,5.599633184,212.9950219
4.174909863,4.600771823,5.59979697,212.9950257
4.175604307,4.600935578,5.599960729,212.9950296
4.176298751,4.601099302,5.600124458,212.9950334
4.176993196,4.601262995,5.600288156,212.9950372
4.17768764,4.601426665,5.60045183,212.9950411
4.178382085,4.601590299,5.600615468,212.9950449
4.179076529,4.601753912,5.600779085,212.9950488
4.179770974,4.601917495,5.600942674,212.9950526
4.180465418,4.602081049,5.601106232,212.9950564
4.181159863,4.602244573,5.601269761,212.9950603
4.181854307,4.602408077,5.601433269,212.9950641
4.182548751,4.602571548,5.601596744,212.9950679
4.183243196,4.602734995,5.601760196,212.9950718
4.18393764,4.602898417,5.601923622,212.9950756
4.184632085,4.603061801,5.602087011,212.9950795
4.185326529,4.603225159,5.602250373,212.9950833
4.186020974,4.603388494,5.602413713,212.9950871
4.186715418,4.603551794,5.602577017,212.995091
4.187409863,4.603715077,5.602740305,212.9950948
4.188104307,4.60387833,5.602903562,212.9950986
4.188798751,4.604041562,5.603066799,212.9951024
4.189493196,4.604204759,5.60323,212.9951063
4.19018764,4.604367923,5.603393168,212.9951101
4.190882085,4.604531061,5.603556311,212.9951139
4.191576529,4.604694171,5.603719425,212.9951178
4.192270974,4.604857253,5.603882513,212.9951216
4.192965418,4.605020316,5.604045579,212.9951254
4.193659863,4.605183347,5.604208616,212.9951293
4.194354307,4.605346352,5.604371625,212.9951331
4.195048751,4.605509332,5.604534609,212.9951369
4.195743196,4.605672278,5.60469756,212.9951407
4.19643764,4.605835201,5.604860487,212.9951446
4.197132085,4.605998097,5.605023388,212.9951484
4.197826529,4.606160962,5.605186257,212.9951522
4.198520974,4.606323801,5.6053491,212.995156
4.199215418,4.606486612,5.605511916,212.9951598
4.199909863,4.606649397,5.605674705,212.9951637
4.200604307,4.606812148,5.605837461,212.9951675
4.201298751,4.606974879,5.606000197,212.9951713
4.201993196,4.607137582,5.606162904,212.9951751
4.20268764,4.607300263,5.60632559,212.995179
4.203382085,4.607462912,5.606488243,212.9951828
4.204076529,4.607625527,5.606650863,212.9951866
4.204770974,4.60778812,5.60681346,212.9951904
4.205465418,4.607950681,5.606976026,212.9951942
4.206159863,4.608113213,5.607138562,212.995198
4.206854307,4.608275725,5.607301079,212.9952019
4.207548751,4.608438214,5.607463572,212.9952057
4.208243196,4.608600671,5.607626033,212.9952095
4.20893764,4.608763107,5.607788474,212.9952133
4.209632085,4.608925509,5.60795088,212.9952171
4.210326529,4.609087884,5.60811326,212.9952209
4.211020974,4.609250226,5.608275607,212.9952248
4.211715418,4.609412542,5.608437927,212.9952286
4.212409863,4.609574831,5.60860022,212.9952324
4.213104307,4.609737097,5.608762491,212.9952362
4.213798751,4.609899331,5.608924729,212.99524
4.214493196,4.610061538,5.609086941,212.9952438
4.21518764,4.610223727,5.609249135,212.9952476
4.215882085,4.610385885,5.609411296,212.9952514
4.216576529,4.610548019,5.609573435,212.9952552
4.217270974,4.610710121,5.609735542,212.9952591
4.217965418,4.610872191,5.609897616,212.9952629
4.218659863,4.611034243,5.610059672,212.9952667
4.219354307,4.611196263,5.610221697,212.9952705
4.220048751,4.61135826,5.610383698,212.9952743
4.220743196,4.611520221,5.610545664,212.9952781
4.22143764,4.61168216,5.610707607,212.9952819
4.222132085,4.611844066,5.610869518,212.9952857
4.222826529,4.612005955,5.611031411,212.9952895
4.223520974,4.612167806,5.611193267,212.9952933
4.224215418,4.612329636,5.611355101,212.9952971
4.224909863,4.612491436,5.611516905,212.9953009
4.225604307,4.612653208,5.611678682,212.9953047
4.226298751,4.612814951,5.61184043,212.9953085
4.226993196,4.612976671,5.612002154,212.9953123
4.22768764,4.613138364,5.612163852,212.9953161
4.228382085,4.61330003,5.612325522,212.9953199
4.229076529,4.613461674,5.61248717,212.9953237
4.229770974,4.613623289,5.61264879,212.9953275
4.230465418,4.613784876,5.612810382,212.9953313
4.231159863,4.613946436,5.612971946,212.9953351
4.231854307,4.614107975,5.613133489,212.9953389
4.232548751,4.614269476,5.613294995,212.9953427
4.233243196,4.614430958,5.613456481,212.9953465
4.23393764,4.614592406,5.613617934,212.9953503
4.234632085,4.614753834,5.613779366,212.9953541
4.235326529,4.614915236,5.613940773,212.9953579
4.236020974,4.61507661,5.614102151,212.9953617
4.236715418,4.615237955,5.614263501,212.9953655
